,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Buy,Sell
461,2023-06-18 01:00:00,1725.06,1728.35,1724.12,1728.35,2217.4342,2023-06-18 01:59:59.999,3826524.301233,7094,1248.1678,2153927.349665,0,False,False
462,2023-06-18 02:00:00,1728.34,1728.88,1725.07,1725.08,2679.2594,2023-06-18 02:59:59.999,4626092.008007,7143,1106.4736,1910388.965842,0,False,False
463,2023-06-18 03:00:00,1725.08,1730.2,1724.88,1728.89,3076.2181,2023-06-18 03:59:59.999,5314695.295713,7232,1624.199,2805800.983878,0,False,False
464,2023-06-18 04:00:00,1728.9,1730.82,1728.0,1729.56,4077.1899,2023-06-18 04:59:59.999,7049535.374353,6642,2366.6656,4091606.794967,0,False,False
465,2023-06-18 05:00:00,1729.56,1738.32,1727.0,1727.6,8630.39,2023-06-18 05:59:59.999,14951953.495771,12685,4484.6444,7769557.791,0,False,False
466,2023-06-18 06:00:00,1727.59,1731.3,1722.43,1727.86,6187.2918,2023-06-18 06:59:59.999,10690365.091643,13590,2842.4618,4910980.899279,0,False,False
467,2023-06-18 07:00:00,1727.86,1734.41,1727.85,1730.14,6023.4434,2023-06-18 07:59:59.999,10427423.832735,13019,3539.7284,6127297.305813,0,False,False
468,2023-06-18 08:00:00,1730.14,1731.25,1725.78,1728.42,4622.9197,2023-06-18 08:59:59.999,7990823.532171,9616,2076.287,3588739.883063,0,False,False
469,2023-06-18 09:00:00,1728.41,1733.75,1726.93,1733.48,4789.4395,2023-06-18 09:59:59.999,8285239.905367,11012,3013.3992,5213239.834433,0,False,False
470,2023-06-18 10:00:00,1733.49,1734.35,1729.93,1731.96,3813.6131,2023-06-18 10:59:59.999,6605399.6555,9603,1543.4724,2673239.324829,0,False,False
471,2023-06-18 11:00:00,1731.96,1735.38,1730.65,1734.44,2658.493,2023-06-18 11:59:59.999,4606918.892854,8469,1275.0344,2209392.515936,0,False,False
472,2023-06-18 12:00:00,1734.45,1738.0,1730.2,1735.99,5492.6494,2023-06-18 12:59:59.999,9527033.507984,12005,2668.4028,4628553.952922,0,False,False
473,2023-06-18 13:00:00,1735.98,1740.0,1733.0,1733.06,4678.9424,2023-06-18 13:59:59.999,8122571.365374,11933,2313.0717,4015826.696637,0,False,False
474,2023-06-18 14:00:00,1733.06,1741.85,1731.52,1740.72,6994.1291,2023-06-18 14:59:59.999,12150519.744134,12336,4269.6633,7417632.106739,0,True,False
475,2023-06-18 15:00:00,1740.72,1742.21,1736.26,1738.11,4760.2027,2023-06-18 15:59:59.999,8277187.759841,10963,2248.7116,3910111.41889,0,True,False
476,2023-06-18 16:00:00,1738.12,1744.66,1736.22,1744.65,7749.0136,2023-06-18 16:59:59.999,13493151.095579,12407,4016.2113,6993538.229449,0,True,False
477,2023-06-18 17:00:00,1744.66,1747.84,1741.14,1745.47,8562.5953,2023-06-18 17:59:59.999,14939787.594472,11168,5648.0257,9854030.49787,0,True,False
478,2023-06-18 18:00:00,1745.46,1745.97,1738.28,1740.0,6366.3656,2023-06-18 18:59:59.999,11079779.438351,8052,3010.2203,5238533.632377,0,True,False
479,2023-06-18 19:00:00,1740.0,1741.96,1738.26,1741.33,3662.0763,2023-06-18 19:59:59.999,6372896.121957,6498,2222.9143,3868123.099248,0,True,False
480,2023-06-18 20:00:00,1741.34,1743.67,1720.77,1730.0,20254.0945,2023-06-18 20:59:59.999,35017153.615993,26651,9631.2008,16649540.716395,0,False,False
481,2023-06-18 21:00:00,1730.01,1730.64,1723.47,1725.01,6174.5729,2023-06-18 21:59:59.999,10667754.593629,10274,2191.3705,3785995.841291,0,False,False
482,2023-06-18 22:00:00,1725.01,1728.38,1722.42,1722.42,7140.9802,2023-06-18 22:59:59.999,12322534.909406,9314,3311.8307,5714884.796451,0,False,False
483,2023-06-18 23:00:00,1722.43,1725.44,1712.0,1720.95,17609.5552,2023-06-18 23:59:59.999,30269263.835489,20620,8704.8047,14962412.709932,0,False,False
484,2023-06-19 00:00:00,1720.95,1726.55,1714.32,1722.94,11120.1341,2023-06-19 00:59:59.999,19150893.890381,17096,6144.9794,10581531.558438,0,False,False
485,2023-06-19 01:00:00,1722.94,1727.4,1721.32,1725.32,3702.0848,2023-06-19 01:59:59.999,6384669.617879,7780,2145.113,3699148.070094,0,False,False
486,2023-06-19 02:00:00,1725.31,1728.2,1725.03,1727.14,3263.0818,2023-06-19 02:59:59.999,5635090.734238,7492,2077.2875,3587260.125001,0,False,False
487,2023-06-19 03:00:00,1727.13,1727.71,1721.65,1723.52,3135.0516,2023-06-19 03:59:59.999,5407612.604885,6837,1343.6145,2317443.374088,0,False,False
488,2023-06-19 04:00:00,1723.52,1726.73,1720.0,1724.26,4722.7733,2023-06-19 04:59:59.999,8136003.203495,8994,2599.9865,4478761.958486,0,False,True
489,2023-06-19 05:00:00,1724.26,1727.48,1723.56,1727.01,2773.9177,2023-06-19 05:59:59.999,4786071.221251,7288,1455.3009,2510949.19608,0,False,True
490,2023-06-19 06:00:00,1727.01,1727.58,1723.89,1724.74,2565.7914,2023-06-19 06:59:59.999,4428150.937602,8948,1190.6999,2055027.864684,0,False,True
491,2023-06-19 07:00:00,1724.75,1726.06,1722.62,1724.49,3273.7025,2023-06-19 07:59:59.999,5644276.682518,9587,1638.3865,2824500.004048,0,False,True
492,2023-06-19 08:00:00,1724.48,1725.62,1721.0,1722.77,4309.3215,2023-06-19 08:59:59.999,7425701.888525,9805,1486.0778,2560769.6837,0,False,True
493,2023-06-19 09:00:00,1722.77,1724.16,1720.05,1723.91,4682.282,2023-06-19 09:59:59.999,8065807.956421,9601,1580.2645,2722084.804857,0,False,True
494,2023-06-19 10:00:00,1723.92,1727.21,1720.57,1721.35,6984.2061,2023-06-19 10:59:59.999,12046631.547925,10610,3226.3385,5565499.220885,0,False,True
495,2023-06-19 11:00:00,1721.34,1726.58,1720.66,1725.87,4565.2281,2023-06-19 11:59:59.999,7868652.589305,9264,2323.3948,4004518.43685,0,False,True
496,2023-06-19 12:00:00,1725.87,1734.04,1725.08,1730.74,13921.3159,2023-06-19 12:59:59.999,24081789.391169,17851,6330.3255,10949501.021514,0,False,False
497,2023-06-19 13:00:00,1730.73,1733.77,1727.66,1728.19,6298.5818,2023-06-19 13:59:59.999,10898819.182605,13640,3000.0917,5191131.586261,0,False,False
498,2023-06-19 14:00:00,1728.2,1729.02,1716.01,1720.6,14694.8483,2023-06-19 14:59:59.999,25286327.178007,18618,7050.2849,12129776.62938,0,False,True
499,2023-06-19 15:00:00,1720.61,1722.14,1715.69,1720.66,6085.1596,2023-06-19 15:59:59.999,10457019.57606,9864,2218.5292,3812694.589082,0,False,True
